frame,robot_id,team,robot_x,robot_y,ball_x,ball_y,ball_speed_px_per_frame,distance_robot_ball
312,robot_001,unknown,596.4634074941451,311.2368266978923,650.9130434782609,287.25217391304346,0.3749754945434641,59.49812121413976
313,robot_001,unknown,591.373504784689,310.9838516746412,650.957264957265,287.43589743589746,0.18897055869948576,64.06817170118893
314,robot_001,unknown,581.8340348767288,309.3622970535177,650.957264957265,287.43589743589746,0.0,72.51750090121921
315,robot_001,unknown,578.0032934131737,308.3266467065868,651.0762711864406,287.73728813559325,0.3240352395121825,75.91825713896044
316,robot_001,unknown,575.1753525444512,307.3454935622317,651.0593220338983,287.6525423728813,0.08642405955246618,78.39763486242087
317,robot_001,unknown,571.9314631813835,306.3248326426522,651.0593220338983,287.6525423728813,0.0,81.30112219706494
318,robot_001,unknown,567.8062946138871,303.82511356262165,651.1,287.7416666666667,0.09796854938657522,84.83229703953315
319,robot_001,unknown,565.8720892095769,302.1767792718924,651.0909090909091,287.79338842975204,0.05251462086655439,86.42412391274046
320,robot_001,unknown,564.4162578836721,301.062368605466,651.5816326530612,287.7755102040816,0.4910491272819376,88.17223579373781
321,robot_001,unknown,563.2704688593421,299.45626312106367,651.2660550458716,287.6880733944954,0.3274666728541455,88.77901485008398
322,robot_001,unknown,560.7935135135135,296.3145945945946,651.0695652173913,287.8434782608696,0.2505173151480207,90.67262719906553
323,robot_001,unknown,560.0512445095169,294.67825768667643,651.0603448275862,287.8965517241379,0.05386843316315968,91.26142600500349
324,robot_001,unknown,560.4390426327599,293.4581151832461,650.9739130434782,288.1043478260869,0.22505482285274,90.69302941902505
325,robot_001,unknown,560.8942965779468,292.10266159695817,650.5945945945946,288.3243243243243,0.43848847811576475,89.77983791933023
326,robot_001,unknown,561.2694401244167,289.27449455676515,650.5855855855856,288.2162162162162,0.10848283404319076,89.32241484133054
327,robot_001,unknown,560.8975784041286,287.591107582374,650.6071428571429,288.2678571428572,0.05595981827471517,89.71211704288972
328,robot_001,unknown,560.4306992139016,286.26189491104674,650.4587155963303,288.5412844036697,0.31111592487003276,90.05686731290368
329,robot_001,unknown,560.6359797297297,284.8369932432432,650.1379310344828,288.5,0.3234302662183395,89.57687707136503
330,robot_001,unknown,560.521416083916,281.7281468531468,650.1465517241379,288.58620689655174,0.08663685880278034,89.8871399371852
331,robot_001,unknown,560.3838841104572,280.26889995473067,650.104347826087,288.61739130434785,0.052475101717760236,90.10804024704049
332,robot_001,unknown,560.4072524407252,278.8200836820084,650.0,288.7583333333333,0.1753656874751038,90.14227211110226
333,robot_001,unknown,560.3088367899009,276.4089269612263,649.8888888888889,288.8034188034188,0.11990987709596833,90.43345156568775
334,robot_001,unknown,560.4812271062272,273.3585164835165,649.7606837606837,288.88034188034186,0.14951158704735262,90.61869809351998
335,robot_001,unknown,560.7234432234433,271.6327838827839,649.6974789915967,289.109243697479,0.23746764984734653,90.6741732166734
341,robot_001,unknown,564.1257928118393,266.5903805496829,649.0,289.5,0.0,87.91178367646268
342,robot_001,unknown,565.890977443609,266.0064446831364,648.6870229007634,289.90076335877865,0.5084937899189156,86.17495928816166
343,robot_001,unknown,567.0799158780231,265.3491062039958,648.5433070866142,290.0236220472441,0.18907271767239464,85.11824621843812
344,robot_001,unknown,567.6689014956163,264.5368746776689,648.5426356589147,290.0232558139535,0.0007648149964071794,84.79455466561414
345,robot_001,unknown,568.9825211864406,265.0116525423729,648.4566929133858,290.01574803149606,0.08627005451760321,83.31475717370343
346,robot_001,unknown,571.4228959749086,263.6037637219028,648.5196850393701,290.0866141732283,0.09481570534479966,81.51844117791597
347,robot_001,unknown,572.7487738419619,264.1117166212534,648.4761904761905,290.06349206349205,0.04925859300507929,80.0508355902574
348,robot_001,unknown,574.189218328841,263.79730458221024,648.5,290.0390625,0.034113003333744736,78.80813493031378
349,robot_001,unknown,574.9540983606557,263.40819672131147,648.5,290.0390625,0.0,78.21894054553938
350,robot_001,unknown,576.6438888888889,262.7816666666667,648.5769230769231,290.0615384615385,0.08013943230642036,76.93213121083762
351,robot_001,unknown,578.2566323768273,261.83107742284784,648.623076923077,290.15384615384613,0.10320313742303984,75.85259222116305
352,robot_001,unknown,580.304803975704,260.66151297625623,649.0,290.3577235772358,0.4285288901406109,74.83912667097464
353,robot_001,unknown,582.4759174311927,261.5533256880734,648.7611940298508,290.3059701492537,0.2443495624853813,72.25269861584172
354,robot_001,unknown,587.8825522303783,260.69000564652737,648.992700729927,290.2335766423358,0.24256168704901895,67.87689471993593
355,robot_001,unknown,591.2059838895282,260.00690448791715,649.3511450381679,290.31297709923666,0.3671331565881381,65.56918332665016
356,robot_001,unknown,595.0743051616563,259.103800340329,649.310606060606,290.2878787878788,0.04767949176305128,62.562153765869944
357,robot_001,unknown,597.54883163571,259.22228879568604,649.3533834586466,290.2857142857143,0.04283212407461103,60.40403953999977
358,robot_001,unknown,600.785886610374,259.22436670687574,649.437037037037,290.3037037037037,0.08556599988971432,57.730924347356506
359,robot_001,unknown,601.6017191977078,258.70888252148995,649.4191176470588,290.25735294117646,0.0496940411322211,57.28708039589581
360,robot_001,unknown,602.5774487471526,258.9424829157176,649.5925925925926,290.24444444444447,0.17395455158127895,56.48217901562677
361,robot_001,unknown,603.4219288174512,259.8742824339839,649.7518796992481,290.18045112781954,0.17166108155121826,55.36179377159789
362,robot_001,unknown,603.1002770083103,260.4581717451524,649.7164179104477,290.2164179104478,0.05050888949035856,55.30477201329237
363,robot_001,unknown,603.2122562674094,260.9359331476323,649.921875,290.296875,0.22064894947973293,55.17112821578053
364,robot_001,unknown,602.3313545601727,261.02320561252026,650.2578125,290.2265625,0.34321691619513744,56.12291353944077
365,robot_001,unknown,602.281847133758,261.72664543524417,650.171875,290.2578125,0.09144296805249708,55.744795838772646
366,robot_001,unknown,603.1043432203389,263.5195974576271,650.3543307086615,290.31496062992125,0.19119621956683033,54.31899120180501
367,robot_001,unknown,604.3509898341359,264.6447298020332,650.6412213740458,290.42748091603056,0.3081672738478316,52.98618490724538
368,robot_001,unknown,605.8781979977753,265.45105672969964,651.0185185185185,290.4074074074074,0.37783075705356556,51.579724464794836
369,robot_001,unknown,606.7461024498887,266.8017817371938,650.9224137931035,290.36206896551727,0.10626237603269816,50.06629223513315
370,robot_001,unknown,608.0861423220974,268.18031032637776,651.7105263157895,290.3684210526316,0.7881381207790845,48.94281496225565
371,robot_001,unknown,609.0861797162376,269.0183920126117,651.625,290.3928571428572,0.0889487110532568,47.60692166837005
372,robot_001,unknown,610.1263707571802,269.44125326370755,651.8173913043478,290.5130434782609,0.2268461355333262,46.713611903924686
373,robot_001,unknown,610.9376299376299,269.4589397089397,652.0756302521008,290.4453781512605,0.2669568328675536,46.181875972796185
374,robot_001,unknown,612.0466768138001,269.75139523084727,652.390243902439,290.4390243902439,0.3146778022965189,45.338520108978265
375,robot_001,unknown,613.1910955477739,269.4862431215608,652.390243902439,290.4390243902439,0.0,44.44763519721069
376,robot_001,unknown,614.006968641115,269.344449975112,652.6752136752136,290.55555555555554,0.3078754356620637,44.103788657685804
377,robot_001,unknown,614.7385850476668,269.5213246362268,652.7647058823529,290.5546218487395,0.08949707786895579,43.45555726675296
378,robot_001,unknown,617.4572004028197,268.8479355488419,652.7416666666667,290.75,0.19673186688844724,41.52943518454396
379,robot_001,unknown,618.4386143657667,268.9617931737137,652.7130434782608,291.0608695652174,0.31218451834286126,40.7811925811997
380,robot_001,unknown,619.4156441717791,268.6579754601227,652.936,291.08,0.2237757451579961,40.328171782482286
381,robot_001,unknown,620.7434715821813,268.3133640552996,653.0862068965517,291.55172413793105,0.4950613841520053,39.8255433979935
382,robot_001,unknown,623.0067637877211,268.0015608740895,653.1754385964912,291.9736842105263,0.4312917795862488,38.53325365154958
383,robot_001,unknown,624.5638465580662,267.7630057803468,652.9391304347826,292.2695652173913,0.3786649145531533,37.4930418948054
384,robot_001,unknown,626.0166666666667,269.2448275862069,653.3394495412844,292.0,0.48261868328693014,35.55745119654885
384,robot_002,unknown,382.4869638351556,255.44743481917575,653.3394495412844,292.0,0.48261868328693014,273.307810050293
385,robot_001,unknown,627.4726224783861,268.88530259366,653.1904761904761,292.1523809523809,0.21310329396687705,34.68090158729036
385,robot_002,unknown,383.9002433090024,256.7988645579886,653.1904761904761,292.1523809523809,0.21310329396687705,271.60099529789454
386,robot_001,unknown,629.3449419568823,268.3228302929796,652.9203539823009,292.8407079646018,0.7394322708013454,34.013620473111686
386,robot_002,unknown,386.2012534818941,258.0954038997215,652.9203539823009,292.8407079646018,0.7394322708013454,268.97270256720674
387,robot_001,unknown,629.9855475264036,268.6753752084491,652.6034482758621,292.9741379310345,0.34384994214873216,33.1963748647478
387,robot_002,unknown,386.78647925033465,257.76372155287817,652.6034482758621,292.9741379310345,0.34384994214873216,268.1388342695652
388,robot_001,unknown,630.4320576816417,269.2373821408763,652.5221238938053,293.0973451327434,0.14762679184299954,32.51567097925304
388,robot_002,unknown,388.5643127364439,258.1954602774275,652.5221238938053,293.0973451327434,0.14762679184299954,266.25526781162284
389,robot_001,unknown,630.1987507098239,270.1169789892107,652.1261261261261,293.3693693693694,0.480428368561721,31.96065473420017
389,robot_002,unknown,389.5753504672897,257.80957943925233,652.1261261261261,293.3693693693694,0.480428368561721,264.9479353739725
390,robot_001,unknown,631.2390326209223,271.39595050618675,651.5339805825242,293.6116504854369,0.6397940950106258,30.090234933150384
390,robot_002,unknown,389.34342857142855,257.3462857142857,651.5339805825242,293.6116504854369,0.6397940950106258,264.6867247254152
391,robot_001,unknown,630.9101497504159,271.75540765391014,650.9459459459459,293.5945945945946,0.5882819368535784,29.637530521603452
391,robot_002,unknown,389.1557614360162,257.5176606832658,650.9459459459459,293.5945945945946,0.5882819368535784,264.264348458481
392,robot_001,unknown,630.8600663716815,272.2063053097345,650.5648148148148,293.5925925925926,0.3811363891434798,29.08006868891654
392,robot_002,unknown,388.47798377752025,257.42294322132096,650.5648148148148,293.5925925925926,0.3811363891434798,264.570879990244
393,robot_001,unknown,631.271158129176,273.69209354120267,651.2702702702703,294.3243243243243,1.0164146431722976,28.73418579880173
393,robot_002,unknown,388.2587329780935,257.7702782711664,651.2702702702703,294.3243243243243,1.0164146431722976,265.5395771474574
394,robot_001,unknown,632.5468577728776,275.7828004410144,654.3609022556391,295.57142857142856,3.332757877813786,29.452374097510624
394,robot_002,unknown,387.9528985507246,258.2657004830918,654.3609022556391,295.57142857142856,3.332757877813786,269.0073266404442
395,robot_001,unknown,633.7637665198238,277.0132158590308,655.1709401709402,297.22222222222223,1.8388260118146227,29.4392768579081
395,robot_002,unknown,388.055520102106,259.7179323548181,655.1709401709402,297.22222222222223,1.8388260118146227,269.7354618825786
396,robot_001,unknown,634.7614628820961,277.3711790393013,656.453781512605,297.65546218487395,1.3540231804230316,29.69863347525079
396,robot_002,unknown,387.6670574443142,257.9290738569754,656.453781512605,297.65546218487395,1.3540231804230316,271.7066229684924
397,robot_001,unknown,635.8170795993674,277.77332630469164,657.6333333333333,298.625,1.5268746093713295,30.178489406867225
397,robot_002,unknown,387.927409261577,259.86357947434294,657.6333333333333,298.625,1.5268746093713295,272.47703242762833
398,robot_001,unknown,638.1964194373402,278.6854219948849,660.7380952380952,300.1984126984127,3.4806858526426723,31.15984462279004
398,robot_002,unknown,387.8094958968347,259.06447831184056,660.7380952380952,300.1984126984127,3.4806858526426723,276.01090720567754
399,robot_001,unknown,639.0216271884655,279.8501544799176,661.9411764705883,301.2867647058824,1.622317645882082,31.382064898212086
399,robot_002,unknown,387.7154811715481,259.51404662283323,661.9411764705883,301.2867647058824,1.622317645882082,277.38906239844414
400,robot_001,unknown,641.7346544224263,282.2730787820203,664.2605042016806,302.84033613445376,2.791570401742963,30.502884835352244
400,robot_002,unknown,387.8450092994421,260.10601363918164,664.2605042016806,302.84033613445376,2.791570401742963,279.6993888823846
401,robot_001,unknown,642.4727533460803,283.4053537284895,666.2905982905983,303.43589743589746,2.1156500829852694,31.12093216816429
401,robot_002,unknown,387.5637254901961,259.7751225490196,666.2905982905983,303.43589743589746,2.1156500829852694,282.1257394936063
402,robot_001,unknown,643.7971079981925,285.5282422051514,669.0569105691056,305.8130081300813,3.647346826752815,32.39644046111715
402,robot_002,unknown,385.5090529247911,261.96378830083563,669.0569105691056,305.8130081300813,3.647346826752815,286.9183536379539
403,robot_001,unknown,644.324846356453,286.60886742756804,670.8384615384615,306.7076923076923,1.9935856224602646,33.27062595716427
403,robot_002,unknown,383.9984627209839,263.5826287471176,670.8384615384615,306.7076923076923,1.9935856224602646,290.0637102926082
404,robot_001,unknown,644.435350457118,288.0195907705703,672.3692307692307,307.4307692307692,1.692954421877986,34.016106751142594
404,robot_002,unknown,382.42723880597015,266.722947761194,672.3692307692307,307.4307692307692,1.692954421877986,292.7857329728043
405,robot_001,unknown,644.4657070279425,288.7569856054191,674.0305343511451,307.9770992366412,1.7488299135700855,35.26317885057837
405,robot_002,unknown,381.23296032553407,268.7619532044761,674.0305343511451,307.9770992366412,1.7488299135700855,295.4119954125208
406,robot_001,unknown,645.0568228950643,289.4968892575695,675.2573529411765,308.54411764705884,1.3515153460464662,35.70530666984239
406,robot_002,unknown,380.4370122630992,269.5273132664437,675.2573529411765,308.54411764705884,1.3515153460464662,297.39089478599163
407,robot_001,unknown,646.8165798958751,290.11854225070084,679.0845070422536,310.2535211267606,4.1915592289514,38.03467492517009
407,robot_002,unknown,380.2841068917018,271.746835443038,679.0845070422536,310.2535211267606,4.1915592289514,301.2713792786744
408,robot_001,unknown,648.7382178217822,290.3758415841584,680.8344370860927,310.80132450331126,1.8336694624962673,38.04428529415823
408,robot_002,unknown,379.4045092838196,269.53580901856765,680.8344370860927,310.80132450331126,1.8336694624962673,304.24142410773914
409,robot_001,unknown,649.3365384615385,290.44070512820514,682.4893617021277,311.51063829787233,1.8005281291645918,39.281697679657306
409,robot_002,unknown,380.1682692307692,273.0544871794872,682.4893617021277,311.51063829787233,1.8005281291645918,304.75714677742303
410,robot_001,unknown,650.5813771517996,289.9765258215962,683.5857142857143,311.7857142857143,1.1303343693899972,39.55915786657392
410,robot_002,unknown,380.0769230769231,273.44816053511704,683.5857142857143,311.7857142857143,1.1303343693899972,305.92050334784943
411,robot_001,unknown,653.1131257390618,289.0220733149389,686.2867647058823,312.75735294117646,2.8704973522158594,40.79036431850834
411,robot_002,unknown,378.5317324185249,272.31046312178387,686.2867647058823,312.75735294117646,2.8704973522158594,310.4015315591315
412,robot_001,unknown,652.7961553864637,289.3051661994393,687.9328358208955,313.1119402985075,1.6838296557727817,42.442299713321916
412,robot_002,unknown,380.4585152838428,271.9475982532751,687.9328358208955,313.1119402985075,1.6838296557727817,310.21760241117704
413,robot_001,unknown,652.8272438443208,289.12708498808576,689.0985915492957,313.443661971831,1.2120336987272353,43.66814148256824
413,robot_002,unknown,380.6118980169972,271.5396600566572,689.0985915492957,313.443661971831,1.2120336987272353,311.3197479489491
414,robot_001,unknown,652.593799682035,288.7615262321145,689.9574468085107,314.01418439716315,1.0310810802686812,45.09699403499746
414,robot_002,unknown,379.7047756874096,270.8075253256151,689.9574468085107,314.01418439716315,1.0310810802686812,313.246764270444
415,robot_001,unknown,654.4615384615385,288.1042823156225,693.1013513513514,315.44594594594594,3.454573332130496,47.33499456251687
415,robot_002,unknown,381.7185714285714,271.0728571428571,693.1013513513514,315.44594594594594,3.454573332130496,314.5285466255253
416,robot_001,unknown,652.2993451824135,286.9466791393826,694.578125,317.125,2.23608652019067,51.9444537254011
417,robot_001,unknown,653.6076307112577,287.06924163918984,695.8931297709923,317.7251908396947,1.4454987346193118,52.22882970271069
418,robot_001,unknown,654.5970425138632,286.5249537892791,696.8656716417911,318.06716417910445,1.0309138932635482,52.740383432719916
419,robot_001,unknown,656.0405405405405,285.8098788443616,699.9555555555555,319.4592592592593,3.388998570777427,55.32458175237742
420,robot_001,unknown,657.2255639097745,285.3096804511278,701.1590909090909,320.22727272727275,1.4277051636313245,56.11945335587974
421,robot_001,unknown,658.4646840148699,285.02834572490707,702.4411764705883,321.00735294117646,1.5007559852035233,56.81919437105932
422,robot_001,unknown,659.7945590994372,284.80300187617263,703.5928571428572,321.42857142857144,1.2262925364695756,57.093986167878064
423,robot_001,unknown,663.8122312470139,284.22121356903966,706.0608108108108,322.3513513513513,2.6348279057751784,56.91089423349937
424,robot_001,unknown,664.6014251781472,284.387648456057,707.4444444444445,322.89506172839504,1.4866280658682665,57.60507943557541
425,robot_001,unknown,665.3228869895537,284.4235517568851,708.7337662337662,323.56493506493507,1.4529559399469703,58.45128162857762
426,robot_001,unknown,665.4952198852773,284.8876673040153,709.7125,324.025,1.081471002682165,59.04996758085515
427,robot_001,unknown,664.8503973819542,285.76437587657784,711.7385620915032,325.03921568627453,2.265736316721772,61.16382126639194
428,robot_001,unknown,664.7384686346863,286.2707564575646,712.7077922077922,325.5584415584416,1.0995465086339518,62.004662765367904
429,robot_001,unknown,663.7898651789865,287.49558344955835,713.1721854304636,325.9933774834437,0.6362627791412908,62.615442974516334
430,robot_001,unknown,663.1343072573044,288.9622997172479,713.44,326.7733333333333,0.8246549408286106,62.93120835832762
431,robot_001,unknown,661.5104477611941,288.86609808102344,714.4076433121019,327.80254777070064,1.4126627118816142,65.6822686239425
432,robot_001,unknown,661.028583992964,290.30343007915565,715.0753424657535,328.43150684931504,0.9172849515600561,66.14228858761402
433,robot_001,unknown,661.0029411764706,290.459243697479,715.0764331210191,328.6050955414013,0.17359211833813315,66.17437981557234
434,robot_001,unknown,660.1676348547718,291.6004149377593,715.7425149700599,329.1377245508982,0.8528532648581839,67.06427448963642
435,robot_001,unknown,658.7289156626506,293.3666666666667,716.0297619047619,330.1666666666667,1.0682849241180008,68.10012466994525
436,robot_001,unknown,657.9437125748503,294.10938123752493,716.1818181818181,330.76363636363635,0.6160307869678653,68.81287207738389
437,robot_001,unknown,657.6375049038838,294.31737936445666,716.3,331.1588235294118,0.412480106359551,69.2717860247688
438,robot_001,unknown,657.8554122704181,294.4193044157874,716.374269005848,331.7719298245614,0.6175882239662303,69.42388075115042
439,robot_001,unknown,658.2599531615925,294.4551131928181,716.4364640883978,332.7900552486188,1.020023336696448,69.67118634010968
440,robot_001,unknown,659.176539360873,293.8312548713952,716.6373626373627,333.467032967033,0.7061579555634234,69.80502214639446
441,robot_001,unknown,659.6179116151741,293.8811106765741,716.716577540107,333.8235294117647,0.365191341522678,69.68252625173974
442,robot_001,unknown,660.2976653696498,293.5237354085603,717.483870967742,334.23655913978496,0.871397016474299,70.19826299045462
443,robot_001,unknown,661.2854338437377,292.8916372202592,718.1185567010309,335.0979381443299,1.0699531622979275,70.79107070390583
444,robot_001,unknown,661.7323775388292,292.7096774193548,718.3867403314918,335.5138121546961,0.49484709976440433,71.0064136109118
445,robot_001,unknown,662.5999200639488,292.3073541167066,718.9065934065934,336.0,0.7117765383980382,71.27053224999904
446,robot_001,unknown,663.2940226171244,292.3998384491115,719.2192513368984,336.620320855615,0.6946603092832624,71.29573810279915
447,robot_001,unknown,664.453423566879,292.8471337579618,720.0457142857143,337.2914285714286,1.0646250851778902,71.17442046714434
448,robot_001,unknown,664.4468085106383,294.0049099836334,720.5159574468086,337.88829787234044,0.7598562975503398,71.20042973899214
448,robot_003,unknown,383.175704989154,256.74620390455533,720.5159574468086,337.88829787234044,0.7598562975503398,346.9617923369531
449,robot_001,unknown,664.3638877913868,294.2722244172264,720.6455026455027,338.2433862433862,0.3779810970890586,71.42186810024904
449,robot_003,unknown,383.9730103806229,256.7370242214533,720.6455026455027,338.2433862433862,0.3779810970890586,346.3981150322501
450,robot_001,unknown,664.4486826582777,294.90994887927644,721.2702702702703,338.38378378378377,0.6403483851056889,71.54486103174507
450,robot_003,unknown,384.0756419153366,256.7446217904233,721.2702702702703,338.38378378378377,0.6403483851056889,346.9368388660968
451,robot_001,unknown,664.2570111409912,296.76872839031887,720.9547738693467,339.3768844221105,1.0420109677161289,70.92313627322471
451,robot_003,unknown,385.88519398258114,254.62311955661124,720.9547738693467,339.3768844221105,1.0420109677161289,345.62237199633057
452,robot_001,unknown,664.5721317682696,297.52215070049226,721.1243781094528,339.6517412935323,0.32297352527685486,70.51991895749053
452,robot_003,unknown,384.487684729064,254.25812807881772,721.1243781094528,339.6517412935323,0.32297352527685486,347.2986215174863
453,robot_001,unknown,664.9191957511381,298.75151745068285,721.1317073170732,339.9073170731708,0.2556808487590833,69.66811536934787
453,robot_003,unknown,377.7353535353535,245.3878787878788,721.1317073170732,339.9073170731708,0.2556808487590833,356.16706754604235
454,robot_001,unknown,664.8217488789238,300.1618086696562,721.3039215686274,340.3578431372549,0.4823188601511433,69.32501005171137
454,robot_003,unknown,377.1351351351352,244.2132132132132,721.3039215686274,340.3578431372549,0.4823188601511433,357.34569175846195
455,robot_001,unknown,665.7817445712183,302.17114464482887,721.1658536585365,340.9463414634146,0.6044774831948951,67.60854552285558
456,robot_001,unknown,666.0304678998912,303.3939064200218,721.5247524752475,341.2079207920792,0.4441082140888063,67.15292475730897
457,robot_001,unknown,667.8311493822538,303.8611007113441,721.6197916666666,341.6354166666667,0.437932838109796,65.72759682730737
458,robot_001,unknown,668.7362799263352,304.7572744014733,721.9045226130653,341.79396984924625,0.3259000207781374,64.7964415696272
459,robot_001,unknown,669.2993269571379,307.3099539496989,722.3705583756346,342.33502538071065,0.7140941255337041,63.58703667433409
460,robot_001,unknown,668.7017045454545,308.17471590909093,722.6205128205128,342.4307692307692,0.2676641726836189,63.8804749119804
461,robot_001,unknown,667.7009148486981,308.445109078114,722.955223880597,342.83084577114425,0.5216250874921464,65.08008569843005
462,robot_001,unknown,665.6246056782335,309.14756396775323,723.4072164948453,343.1340206185567,0.544253903466538,67.03662691738727
463,robot_001,unknown,661.5108514190317,311.77829716193656,724.2425742574258,343.63861386138615,0.9759287536559873,70.35871538382656
465,robot_001,unknown,661.8358642972536,314.9712439418417,725.0056818181819,343.35227272727275,0.20167494859391866,69.25249916462832
466,robot_001,unknown,663.928,316.46944,724.9623655913979,343.7043010752688,0.354683314092491,66.83510635088123
467,robot_001,unknown,667.47124245313,318.9571020019066,725.4114583333334,343.8125,0.4619429598685555,63.046486229513185
468,robot_001,unknown,667.91215589236,319.55892360037114,725.7631578947369,344.05263157894734,0.4258588459797006,62.82260869479058
469,robot_001,unknown,667.0472770795931,320.1959904248953,725.9629629629629,344.2962962962963,0.3151103929888204,63.654401153439444
470,robot_001,unknown,665.2153392330383,320.76755162241886,725.9635416666666,344.359375,0.06308135825198481,65.16838366260183
471,robot_001,unknown,659.7744009351256,322.0762711864407,726.4226804123712,344.5,0.48019139770734576,70.31939114626262
472,robot_001,unknown,656.3062117235346,322.5258092738408,726.5618556701031,344.8298969072165,0.35805268014045416,73.71111063811418
473,robot_001,unknown,652.7396517270911,322.5269768769626,726.595,345.045,0.21764164842546108,77.2118762489445
474,robot_001,unknown,650.6221966647498,322.34128809660723,726.6281407035176,345.0251256281407,0.0386431997438379,79.3187242357144
475,robot_001,unknown,649.0244826581172,321.56776450014576,726.726368159204,345.18905472636817,0.19110568357923466,81.2129814892633
476,robot_001,unknown,649.0046728971963,321.55782710280374,726.8324607329843,345.0732984293194,0.1570195991517509,81.30277947967463
477,robot_001,unknown,648.8663148636764,320.9434183523893,726.8404255319149,345.3085106382979,0.2353470230841162,81.6922251906725
478,robot_001,unknown,648.9852594339623,320.4425117924528,726.7268041237113,345.3556701030928,0.12301967128027638,81.63585748774406
479,robot_001,unknown,648.8408211841714,319.3091341862541,726.3689839572193,345.32085561497325,0.35950983314983426,81.77545887764548
480,robot_001,unknown,648.5567010309278,318.65854420493594,726.4507772020726,345.580310880829,0.2720425883642471,82.41522082423447
481,robot_001,unknown,649.0248771498772,317.6855036855037,726.258064516129,345.35483870967744,0.2966072812447188,82.03997398482359
482,robot_001,unknown,649.0541371885573,317.1697939095663,726.0315789473684,345.4736842105263,0.25577327055193533,82.01607614303389
483,robot_001,unknown,649.2194668319901,315.6404215747055,725.0402010050251,345.9849246231156,1.1154357821180718,81.66745126299101
484,robot_001,unknown,649.0071339950372,314.8998138957816,724.3613861386139,346.05445544554453,0.6823665863218675,81.54063408026666
485,robot_001,unknown,648.5056179775281,314.86079900124844,723.9798994974874,346.14070351758795,0.3911148006521271,81.69944673928572
486,robot_001,unknown,648.0524193548387,315.45626550868485,723.515625,346.078125,0.4684729233164694,81.43950936093462
487,robot_001,unknown,647.4459208899876,315.08652657601976,722.6954314720812,346.0913705583756,0.8203004742511256,81.3866647136669
488,robot_001,unknown,647.2675658720201,314.5944165621079,722.6363636363636,346.05555555555554,0.06907766385277038,81.67165324154732
489,robot_001,unknown,646.6870109546165,314.7035993740219,722.280612244898,346.0,0.36006315040954706,81.81599628541939
490,robot_001,unknown,645.4639045825486,315.0332705586943,722.3128205128205,345.9743589743589,0.041168370364869505,82.84387021381832
491,robot_001,unknown,641.8687558175612,316.5271486192988,721.9901960784314,345.90686274509807,0.32960926356723325,85.33822585213423
492,robot_001,unknown,639.3287587679171,317.6633119853614,721.915,345.655,0.2628484212998275,87.20104264716477
493,robot_001,unknown,636.4959881129272,319.0029717682021,721.9497487437186,345.6683417085427,0.0372219878144971,89.51752431786647
494,robot_001,unknown,633.309461426492,320.45269286754,721.9497487437186,345.6683417085427,0.0,92.15709132862885
495,robot_001,unknown,625.8761850043091,324.2700373455904,721.905472636816,345.66169154228857,0.0447727411899601,98.38306232516771
496,robot_001,unknown,622.9710365853658,327.2280487804878,722.2114285714285,344.84,0.8768044391956913,100.79105231768273
496,robot_004,unknown,384.32913518052055,261.5340050377834,722.2114285714285,344.84,0.8768044391956913,348.00047842459134
497,robot_001,unknown,620.6327021340547,330.2807333934476,721.8813559322034,345.07909604519773,0.4075719151195943,102.32439314801763
497,robot_004,unknown,385.1324921135647,262.0717665615142,721.8813559322034,345.07909604519773,0.4075719151195943,346.82850810041106
498,robot_001,unknown,617.8133566637504,332.88188976377955,722.0231213872833,345.0635838150289,0.14261161782550413,104.91934394425235
498,robot_004,unknown,385.9255162241888,262.8702064896755,722.0231213872833,345.0635838150289,0.14261161782550413,346.00195298945243
499,robot_001,unknown,611.8272486772487,334.9896825396825,722.3801169590644,345.15204678362574,0.36779278824399164,111.01896384115221
499,robot_004,unknown,389.0862181580666,264.310254735467,722.3801169590644,345.15204678362574,0.36779278824399164,342.9580416312286
500,robot_001,unknown,609.358390682901,336.8208046585495,722.5549132947976,345.08092485549133,0.18871165212390958,113.49749916669332
500,robot_004,unknown,391.86936642717177,266.31417374265186,722.5549132947976,345.08092485549133,0.18871165212390958,339.93695296041705
501,robot_001,unknown,607.5045992115637,339.19369250985545,722.5511363636364,345.10227272727275,0.021679410476134326,115.19816418185185
501,robot_004,unknown,395.1454207920792,266.45111386138615,722.5511363636364,345.10227272727275,0.021679410476134326,336.72022122211536
502,robot_001,unknown,606.9365449365449,340.06500906500906,722.9431818181819,344.9886363636364,0.4081823876287201,116.11107572649458
502,robot_004,unknown,397.91045638359327,265.9792027729636,722.9431818181819,344.9886363636364,0.4081823876287201,334.49777757072707
503,robot_001,unknown,608.7707006369427,339.5368152866242,723.3651685393259,345.0056179775281,0.42232827046293725,114.72488778247882
503,robot_004,unknown,405.54517516902274,269.240319606638,723.3651685393259,345.0056179775281,0.42232827046293725,326.7260758236623
504,robot_001,unknown,611.6568501920615,338.5605633802817,723.5674157303371,345.0449438202247,0.20603506540326655,112.09826880370005
504,robot_004,unknown,408.93810096153845,270.15865384615387,723.5674157303371,345.0449438202247,0.20603506540326655,323.418555648813
505,robot_001,unknown,614.3845955027139,337.3225639700181,724.1206896551724,344.98275862068965,0.5567576087885522,110.00313150962307
505,robot_004,unknown,411.9274924471299,270.5438066465257,724.1206896551724,344.98275862068965,0.5567576087885522,320.9450886896256
